adjustment_id,store_id,sku_id,adjustment_timestamp,adjustment_quantity,reason_code,approved_by_employee_id
6607,6,136,2025-02-14 00:00:00,-1,expiry,10006
6608,6,81,2025-04-24 00:00:00,-2,expiry,10006
6609,6,91,2025-03-01 00:00:00,-2,transfer_out,10006
6610,6,170,2024-11-28 00:00:00,-1,employee_meal,10006
6611,6,49,2025-02-20 00:00:00,-2,transfer_out,10006
6612,6,85,2025-04-29 00:00:00,-1,employee_meal,10006
6613,6,85,2025-04-15 00:00:00,-2,damage,10006
6614,6,196,2025-03-21 00:00:00,-1,employee_meal,10006
6615,6,171,2025-02-19 00:00:00,-2,transfer_out,10006
6616,6,33,2025-02-09 00:00:00,-1,expiry,10006
6617,6,15,2025-01-27 00:00:00,-3,employee_meal,10006
6618,6,71,2025-03-08 00:00:00,-6,expiry,10006
6619,6,183,2025-01-23 00:00:00,-2,damage,10006
6620,6,72,2025-03-13 00:00:00,-1,other,10006
6621,6,118,2025-03-21 00:00:00,-6,expiry,10006
6622,6,171,2025-02-08 00:00:00,-1,expiry,10006
6623,6,197,2025-02-05 00:00:00,-1,transfer_out,10006
6624,6,110,2025-03-23 00:00:00,-1,employee_meal,10006
6625,6,45,2025-02-14 00:00:00,-1,expiry,10006
6626,6,163,2025-01-08 00:00:00,-2,transfer_out,10006
6627,6,178,2025-03-04 00:00:00,-3,damage,10006
6628,6,3,2024-12-16 00:00:00,-2,damage,10006
6629,6,117,2024-11-02 00:00:00,-6,expiry,10006
6630,6,7,2025-04-17 00:00:00,-1,expiry,10006
6631,6,13,2024-11-12 00:00:00,-2,damage,10006
6632,6,57,2025-02-03 00:00:00,-1,damage,10006
6633,6,178,2025-02-15 00:00:00,-1,expiry,10006
6634,6,58,2025-04-17 00:00:00,-1,expiry,10006
6635,6,62,2025-04-02 00:00:00,-1,expiry,10006
6636,6,135,2025-04-19 00:00:00,-1,damage,10006
6637,6,145,2024-12-22 00:00:00,-1,expiry,10006
6638,6,83,2025-04-24 00:00:00,-1,damage,10006
6639,6,161,2025-03-14 00:00:00,-1,damage,10006
6640,6,187,2025-03-10 00:00:00,-1,transfer_out,10006
6641,6,45,2024-11-04 00:00:00,-2,expiry,10006
6642,6,194,2024-12-25 00:00:00,-3,employee_meal,10006
6643,6,129,2025-04-07 00:00:00,-1,expiry,10006
6644,6,72,2025-02-28 00:00:00,-2,expiry,10006
6645,6,165,2025-03-31 00:00:00,-2,expiry,10006
6646,6,46,2025-01-21 00:00:00,-2,employee_meal,10006
6647,6,190,2025-01-10 00:00:00,-1,damage,10006
6648,6,153,2025-04-11 00:00:00,-1,expiry,10006
6649,6,71,2024-12-22 00:00:00,-1,employee_meal,10006
6650,6,34,2025-04-15 00:00:00,-1,damage,10006
6651,6,75,2024-11-23 00:00:00,-2,expiry,10006
6652,6,163,2024-11-17 00:00:00,-1,transfer_out,10006
6653,6,199,2024-11-05 00:00:00,-2,damage,10006
6654,6,167,2024-12-03 00:00:00,-1,expiry,10006
6655,6,162,2025-02-06 00:00:00,-2,expiry,10006
6656,6,182,2025-02-15 00:00:00,-1,damage,10006
6657,6,16,2024-11-09 00:00:00,-1,damage,10006
6658,6,119,2024-11-13 00:00:00,-1,expiry,10006
6659,6,12,2025-01-26 00:00:00,-1,expiry,10006
6660,6,6,2025-02-28 00:00:00,-1,expiry,10006
6661,6,134,2024-11-02 00:00:00,-1,damage,10006
6662,6,81,2025-02-13 00:00:00,-2,expiry,10006
6663,6,37,2024-12-31 00:00:00,-1,damage,10006
6664,6,84,2024-12-10 00:00:00,-1,expiry,10006
6665,6,13,2025-01-02 00:00:00,-1,transfer_out,10006
6666,6,196,2025-02-22 00:00:00,-2,damage,10006
6667,6,153,2025-03-07 00:00:00,-1,damage,10006
6668,6,84,2025-03-05 00:00:00,-1,expiry,10006
6669,6,122,2024-12-16 00:00:00,-2,employee_meal,10006
6670,6,196,2024-12-03 00:00:00,-1,damage,10006
6671,6,191,2025-03-17 00:00:00,-1,expiry,10006
6672,6,28,2025-04-13 00:00:00,-1,other,10006
6673,6,160,2025-02-01 00:00:00,-2,expiry,10006
6674,6,14,2025-01-14 00:00:00,-2,expiry,10006
6675,6,33,2025-03-02 00:00:00,-1,damage,10006
6676,6,11,2025-03-01 00:00:00,-3,employee_meal,10006
6677,6,3,2025-01-25 00:00:00,-2,employee_meal,10006
6678,6,29,2025-04-24 00:00:00,-2,damage,10006
6679,6,86,2025-04-05 00:00:00,-1,expiry,10006
6680,6,2,2024-11-01 00:00:00,-1,transfer_out,10006
6681,6,122,2025-01-13 00:00:00,-1,damage,10006
6682,6,190,2025-01-09 00:00:00,-2,expiry,10006
6683,6,4,2024-12-06 00:00:00,-1,expiry,10006
6684,6,62,2024-12-17 00:00:00,-1,expiry,10006
6685,6,76,2025-03-10 00:00:00,-1,other,10006
6686,6,55,2025-03-08 00:00:00,-2,damage,10006
6687,6,21,2025-03-28 00:00:00,-2,transfer_out,10006
6688,6,132,2025-04-07 00:00:00,-2,damage,10006
6689,6,24,2024-12-21 00:00:00,-2,damage,10006
6690,6,109,2024-12-14 00:00:00,-6,expiry,10006
6691,6,111,2024-11-22 00:00:00,-1,damage,10006
6692,6,74,2024-11-14 00:00:00,-1,employee_meal,10006
6693,6,96,2024-11-03 00:00:00,-1,other,10006
6694,6,82,2024-12-02 00:00:00,-1,employee_meal,10006
6695,6,62,2025-03-14 00:00:00,-1,expiry,10006
6696,6,50,2025-01-04 00:00:00,-2,transfer_out,10006
6697,6,157,2024-12-27 00:00:00,-1,expiry,10006
6698,6,150,2025-02-08 00:00:00,-6,damage,10006
6699,6,86,2025-02-01 00:00:00,-2,expiry,10006
6700,6,200,2024-12-03 00:00:00,-2,transfer_out,10006
6701,6,194,2024-11-17 00:00:00,-1,damage,10006
6702,6,86,2024-12-15 00:00:00,-1,employee_meal,10006
6703,6,192,2024-12-10 00:00:00,-1,damage,10006
6704,6,63,2025-04-30 00:00:00,-1,employee_meal,10006
6705,6,40,2024-12-20 00:00:00,-2,damage,10006
6706,6,17,2025-04-24 00:00:00,-1,employee_meal,10006
6707,6,86,2024-12-19 00:00:00,-1,expiry,10006
6708,6,157,2024-12-02 00:00:00,-1,employee_meal,10006
6709,6,133,2025-03-26 00:00:00,-1,damage,10006
6710,6,100,2025-04-14 00:00:00,-2,damage,10006
6711,6,11,2025-01-23 00:00:00,-2,expiry,10006
6712,6,30,2025-01-25 00:00:00,-1,transfer_out,10006
6713,6,118,2025-03-01 00:00:00,-1,damage,10006
6714,6,94,2024-11-09 00:00:00,-1,damage,10006
6715,6,80,2024-11-26 00:00:00,-1,damage,10006
6716,6,139,2025-03-24 00:00:00,-1,expiry,10006
6717,6,48,2025-02-09 00:00:00,-1,employee_meal,10006
6718,6,20,2025-01-11 00:00:00,-2,transfer_out,10006
6719,6,21,2024-12-16 00:00:00,-3,transfer_out,10006
6720,6,180,2025-01-20 00:00:00,-2,damage,10006
6721,6,200,2024-11-08 00:00:00,-1,transfer_out,10006
6722,6,129,2025-03-11 00:00:00,-1,damage,10006
6723,6,98,2024-12-04 00:00:00,-2,transfer_out,10006
6724,6,181,2024-11-12 00:00:00,-1,expiry,10006
6725,6,57,2024-12-12 00:00:00,-3,expiry,10006
6726,6,133,2025-01-27 00:00:00,-1,damage,10006
6727,6,58,2025-04-01 00:00:00,-2,expiry,10006
6728,6,155,2024-12-22 00:00:00,-1,employee_meal,10006
6729,6,168,2025-01-07 00:00:00,-6,damage,10006
6730,6,41,2025-04-26 00:00:00,-2,damage,10006
6731,6,107,2025-01-26 00:00:00,-3,transfer_out,10006
6732,6,86,2024-11-21 00:00:00,-1,damage,10006
6733,6,56,2025-01-19 00:00:00,-2,other,10006
6734,6,5,2025-01-26 00:00:00,-6,damage,10006
6735,6,136,2024-11-02 00:00:00,-1,employee_meal,10006
6736,6,164,2025-04-02 00:00:00,-1,damage,10006
6737,6,122,2025-04-02 00:00:00,-1,transfer_out,10006
6738,6,17,2025-02-07 00:00:00,-1,expiry,10006
6739,6,24,2025-01-02 00:00:00,-1,damage,10006
6740,6,66,2025-03-20 00:00:00,-1,other,10006
6741,6,106,2025-01-31 00:00:00,-1,expiry,10006
6742,6,121,2024-12-16 00:00:00,-6,expiry,10006
6743,6,66,2025-03-24 00:00:00,-1,transfer_out,10006
6744,6,177,2024-12-18 00:00:00,-1,damage,10006
6745,6,13,2024-11-28 00:00:00,-2,damage,10006
6746,6,129,2024-12-08 00:00:00,-1,expiry,10006
6747,6,95,2024-12-06 00:00:00,-2,expiry,10006
6748,6,107,2025-04-25 00:00:00,-3,expiry,10006
6749,6,1,2024-11-23 00:00:00,-1,expiry,10006
6750,6,48,2025-01-24 00:00:00,-1,other,10006
6751,6,107,2024-12-17 00:00:00,-1,expiry,10006
6752,6,3,2024-11-10 00:00:00,-1,damage,10006
6753,6,31,2025-04-24 00:00:00,-2,expiry,10006
6754,6,56,2025-01-15 00:00:00,-2,expiry,10006
6755,6,186,2025-01-02 00:00:00,-1,damage,10006
6756,6,8,2025-04-13 00:00:00,-2,employee_meal,10006
6757,6,189,2024-12-17 00:00:00,-1,transfer_out,10006
6758,6,145,2025-03-08 00:00:00,-6,damage,10006
6759,6,144,2025-01-13 00:00:00,-1,transfer_out,10006
6760,6,192,2024-12-07 00:00:00,-1,damage,10006
6761,6,116,2024-12-29 00:00:00,-1,expiry,10006
6762,6,122,2025-02-22 00:00:00,-2,damage,10006
6763,6,1,2025-03-16 00:00:00,-3,damage,10006
6764,6,99,2024-12-11 00:00:00,-1,expiry,10006
6765,6,152,2025-01-25 00:00:00,-1,transfer_out,10006
6766,6,12,2024-12-28 00:00:00,-1,damage,10006
6767,6,14,2025-04-09 00:00:00,-1,expiry,10006
6768,6,150,2025-01-26 00:00:00,-6,damage,10006
6769,6,36,2025-02-28 00:00:00,-2,expiry,10006
6770,6,12,2025-02-05 00:00:00,-2,transfer_out,10006
6771,6,39,2025-03-02 00:00:00,-3,damage,10006
6772,6,96,2024-11-03 00:00:00,-1,employee_meal,10006
6773,6,140,2025-04-11 00:00:00,-2,transfer_out,10006
6774,6,39,2024-11-19 00:00:00,-2,expiry,10006
6775,6,9,2024-11-16 00:00:00,-3,expiry,10006
6776,6,124,2025-01-25 00:00:00,-3,damage,10006
6777,6,129,2025-04-28 00:00:00,-2,damage,10006
6778,6,173,2025-01-14 00:00:00,-1,damage,10006
6779,6,160,2025-01-02 00:00:00,-1,employee_meal,10006
6780,6,76,2025-01-29 00:00:00,-1,damage,10006
6781,6,1,2025-01-29 00:00:00,-1,expiry,10006
6782,6,24,2024-11-04 00:00:00,-1,damage,10006
6783,6,197,2025-01-06 00:00:00,-1,expiry,10006
6784,6,126,2025-02-01 00:00:00,-1,expiry,10006
6785,6,173,2025-04-01 00:00:00,-1,employee_meal,10006
6786,6,69,2025-04-02 00:00:00,-2,other,10006
6787,6,22,2024-11-17 00:00:00,-1,damage,10006
6788,6,121,2024-11-21 00:00:00,-2,expiry,10006
6789,6,62,2025-04-07 00:00:00,-1,expiry,10006
6790,6,37,2025-02-20 00:00:00,-3,expiry,10006
6791,6,101,2025-03-15 00:00:00,-1,expiry,10006
6792,6,174,2025-04-11 00:00:00,-3,damage,10006
6793,6,160,2024-11-28 00:00:00,-2,employee_meal,10006
6794,6,73,2025-01-13 00:00:00,-2,expiry,10006
6795,6,133,2024-11-20 00:00:00,-3,damage,10006
6796,6,166,2025-01-13 00:00:00,-2,transfer_out,10006
6797,6,191,2025-01-10 00:00:00,-3,damage,10006
6798,6,132,2024-12-13 00:00:00,-2,expiry,10006
6799,6,75,2024-11-09 00:00:00,-2,expiry,10006
6800,6,191,2024-11-22 00:00:00,-1,expiry,10006
6801,6,7,2025-04-23 00:00:00,-1,transfer_out,10006
6802,6,140,2024-12-10 00:00:00,-2,other,10006
6803,6,87,2025-04-06 00:00:00,-3,employee_meal,10006
6804,6,152,2025-03-16 00:00:00,-1,damage,10006
6805,6,86,2024-12-10 00:00:00,-1,damage,10006
6806,6,166,2025-01-23 00:00:00,-2,expiry,10006
6807,6,105,2025-04-23 00:00:00,-1,transfer_out,10006
6808,6,116,2025-04-28 00:00:00,-3,transfer_out,10006
6809,6,98,2024-12-11 00:00:00,-1,expiry,10006
6810,6,83,2025-01-10 00:00:00,-1,expiry,10006
6811,6,2,2025-01-11 00:00:00,-2,damage,10006
6812,6,19,2024-11-18 00:00:00,-3,expiry,10006
6813,6,68,2025-03-20 00:00:00,-6,expiry,10006
6814,6,27,2025-03-26 00:00:00,-1,damage,10006
6815,6,96,2025-01-25 00:00:00,-1,transfer_out,10006
6816,6,23,2024-12-26 00:00:00,-1,transfer_out,10006
6817,6,154,2025-03-30 00:00:00,-2,expiry,10006
6818,6,155,2025-03-25 00:00:00,-1,employee_meal,10006
6819,6,1,2025-04-19 00:00:00,-2,transfer_out,10006
6820,6,194,2025-03-02 00:00:00,-1,expiry,10006
6821,6,137,2024-12-30 00:00:00,-1,damage,10006
6822,6,98,2025-04-09 00:00:00,-1,damage,10006
6823,6,154,2024-12-03 00:00:00,-1,expiry,10006
6824,6,13,2025-04-21 00:00:00,-2,transfer_out,10006
6825,6,14,2025-03-27 00:00:00,-2,damage,10006
6826,6,22,2024-11-27 00:00:00,-1,damage,10006
6827,6,57,2025-02-18 00:00:00,-2,transfer_out,10006
6828,6,56,2025-02-22 00:00:00,-2,expiry,10006
6829,6,65,2025-02-22 00:00:00,-2,other,10006
6830,6,47,2025-02-13 00:00:00,-1,damage,10006
6831,6,6,2025-04-20 00:00:00,-1,damage,10006
6832,6,135,2025-01-12 00:00:00,-1,other,10006
6833,6,107,2025-03-19 00:00:00,-1,employee_meal,10006
6834,6,146,2025-04-13 00:00:00,-2,expiry,10006
6835,6,31,2024-11-11 00:00:00,-1,expiry,10006
6836,6,181,2025-02-04 00:00:00,-6,expiry,10006
6837,6,107,2025-01-14 00:00:00,-1,transfer_out,10006
6838,6,172,2025-04-18 00:00:00,-1,other,10006
6839,6,58,2025-04-11 00:00:00,-1,damage,10006
6840,6,48,2025-02-11 00:00:00,-1,transfer_out,10006
6841,6,116,2025-01-27 00:00:00,-1,damage,10006
6842,6,92,2025-01-10 00:00:00,-1,damage,10006
6843,6,105,2024-11-14 00:00:00,-3,damage,10006
6844,6,28,2025-01-10 00:00:00,-2,expiry,10006
6845,6,132,2024-12-24 00:00:00,-3,transfer_out,10006
6846,6,179,2025-02-18 00:00:00,-3,expiry,10006
6847,6,25,2024-12-23 00:00:00,-1,transfer_out,10006
6848,6,124,2025-02-20 00:00:00,-1,expiry,10006
6849,6,129,2025-04-17 00:00:00,-1,expiry,10006
6850,6,47,2024-12-20 00:00:00,-1,damage,10006
6851,6,150,2024-12-29 00:00:00,-1,employee_meal,10006
6852,6,174,2025-03-28 00:00:00,-2,damage,10006
6853,6,184,2025-04-15 00:00:00,-2,damage,10006
6854,6,55,2025-04-03 00:00:00,-1,expiry,10006
6855,6,169,2024-12-11 00:00:00,-1,transfer_out,10006
6856,6,30,2025-04-27 00:00:00,-3,damage,10006
6857,6,5,2025-03-21 00:00:00,-1,damage,10006
6858,6,129,2025-02-15 00:00:00,-1,expiry,10006
6859,6,72,2025-03-22 00:00:00,-1,damage,10006
6860,6,167,2025-04-27 00:00:00,-1,transfer_out,10006
6861,6,136,2024-12-20 00:00:00,-2,employee_meal,10006
6862,6,133,2024-11-12 00:00:00,-1,transfer_out,10006
6863,6,52,2025-04-07 00:00:00,-1,employee_meal,10006
6864,6,166,2025-03-21 00:00:00,-1,expiry,10006
6865,6,100,2025-02-24 00:00:00,-1,damage,10006
6866,6,132,2025-05-01 00:00:00,-1,expiry,10006
6867,6,53,2025-02-18 00:00:00,-1,expiry,10006
6868,6,71,2025-03-19 00:00:00,-1,other,10006
6869,6,86,2025-03-20 00:00:00,-1,expiry,10006
6870,6,185,2024-12-23 00:00:00,-6,expiry,10006
6871,6,4,2025-01-02 00:00:00,-1,expiry,10006
6872,6,97,2025-04-08 00:00:00,-1,expiry,10006
6873,6,175,2025-02-08 00:00:00,-2,employee_meal,10006
6874,6,168,2025-04-04 00:00:00,-3,transfer_out,10006
6875,6,61,2025-03-25 00:00:00,-1,damage,10006
6876,6,154,2025-04-09 00:00:00,-1,damage,10006
6877,6,61,2024-12-11 00:00:00,-1,damage,10006
6878,6,79,2024-11-04 00:00:00,-1,transfer_out,10006
6879,6,79,2024-11-04 00:00:00,-1,damage,10006
6880,6,86,2025-02-07 00:00:00,-1,expiry,10006
6881,6,169,2024-12-12 00:00:00,-1,expiry,10006
6882,6,116,2025-04-24 00:00:00,-2,expiry,10006
6883,6,108,2024-12-21 00:00:00,-3,employee_meal,10006
6884,6,91,2025-01-23 00:00:00,-1,employee_meal,10006
6885,6,134,2025-03-08 00:00:00,-1,transfer_out,10006
6886,6,93,2025-02-14 00:00:00,-1,expiry,10006
6887,6,189,2024-12-31 00:00:00,-2,employee_meal,10006
6888,6,74,2025-01-18 00:00:00,-1,expiry,10006
6889,6,35,2025-02-02 00:00:00,-2,expiry,10006
6890,6,81,2024-11-10 00:00:00,-1,transfer_out,10006
6891,6,48,2024-11-01 00:00:00,-6,expiry,10006
6892,6,126,2025-04-04 00:00:00,-1,damage,10006
6893,6,150,2025-02-09 00:00:00,-1,transfer_out,10006
6894,6,72,2024-11-22 00:00:00,-1,transfer_out,10006
6895,6,80,2025-01-01 00:00:00,-6,expiry,10006
6896,6,119,2025-01-13 00:00:00,-2,transfer_out,10006
6897,6,104,2025-04-23 00:00:00,-2,expiry,10006
6898,6,123,2024-11-22 00:00:00,-1,damage,10006
6899,6,38,2025-03-28 00:00:00,-3,other,10006
6900,6,170,2025-01-11 00:00:00,-1,employee_meal,10006
6901,6,7,2024-11-01 00:00:00,-1,expiry,10006
6902,6,153,2025-01-17 00:00:00,-1,damage,10006
6903,6,164,2024-12-01 00:00:00,-3,other,10006
6904,6,177,2024-11-27 00:00:00,-2,expiry,10006
6905,6,85,2024-11-21 00:00:00,-3,other,10006
6906,6,149,2024-11-16 00:00:00,-1,damage,10006
6907,6,133,2025-04-25 00:00:00,-2,damage,10006
6908,6,197,2024-12-26 00:00:00,-2,transfer_out,10006
6909,6,132,2025-01-30 00:00:00,-2,damage,10006
6910,6,69,2025-01-16 00:00:00,-2,expiry,10006
6911,6,107,2025-01-25 00:00:00,-1,damage,10006
6912,6,152,2025-02-22 00:00:00,-1,expiry,10006
6913,6,104,2025-03-11 00:00:00,-1,transfer_out,10006
6914,6,152,2025-04-10 00:00:00,-1,other,10006
6915,6,52,2025-01-09 00:00:00,-1,other,10006
6916,6,157,2025-04-14 00:00:00,-1,employee_meal,10006
6917,6,126,2025-03-24 00:00:00,-1,damage,10006
6918,6,178,2024-12-09 00:00:00,-2,damage,10006
6919,6,69,2024-12-01 00:00:00,-2,expiry,10006
6920,6,90,2025-03-18 00:00:00,-1,expiry,10006
6921,6,65,2025-04-18 00:00:00,-1,other,10006
6922,6,20,2024-11-28 00:00:00,-1,transfer_out,10006
6923,6,181,2025-02-04 00:00:00,-6,damage,10006
6924,6,66,2025-03-03 00:00:00,-1,damage,10006
6925,6,35,2025-02-12 00:00:00,-1,expiry,10006
6926,6,30,2025-02-22 00:00:00,-2,expiry,10006
6927,6,16,2025-02-09 00:00:00,-2,damage,10006
6928,6,165,2025-03-27 00:00:00,-2,expiry,10006
6929,6,36,2025-01-08 00:00:00,-1,damage,10006
6930,6,67,2024-12-03 00:00:00,-3,transfer_out,10006
6931,6,41,2025-02-07 00:00:00,-1,damage,10006
6932,6,47,2025-01-31 00:00:00,-1,transfer_out,10006
6933,6,137,2024-12-18 00:00:00,-1,damage,10006
6934,6,57,2025-02-15 00:00:00,-3,damage,10006
6935,6,13,2024-11-07 00:00:00,-2,employee_meal,10006
6936,6,118,2025-03-31 00:00:00,-1,other,10006
6937,6,156,2025-03-08 00:00:00,-2,expiry,10006
6938,6,26,2025-03-09 00:00:00,-3,damage,10006
6939,6,10,2025-02-16 00:00:00,-1,expiry,10006
6940,6,16,2025-01-24 00:00:00,-1,damage,10006
6941,6,21,2025-01-27 00:00:00,-3,damage,10006
6942,6,183,2025-01-30 00:00:00,-1,expiry,10006
6943,6,122,2024-11-25 00:00:00,-1,employee_meal,10006
6944,6,14,2025-03-30 00:00:00,-1,damage,10006
6945,6,200,2024-11-18 00:00:00,-1,employee_meal,10006
6946,6,11,2025-02-06 00:00:00,-2,expiry,10006
6947,6,127,2024-12-10 00:00:00,-1,expiry,10006
6948,6,44,2025-01-04 00:00:00,-1,other,10006
6949,6,116,2025-01-08 00:00:00,-1,employee_meal,10006
6950,6,165,2025-02-28 00:00:00,-1,damage,10006
6951,6,48,2025-01-28 00:00:00,-1,expiry,10006
6952,6,119,2025-02-22 00:00:00,-1,employee_meal,10006
6953,6,162,2024-12-04 00:00:00,-1,expiry,10006
6954,6,200,2025-01-03 00:00:00,-1,other,10006
6955,6,52,2024-12-27 00:00:00,-2,expiry,10006
6956,6,61,2024-12-18 00:00:00,-1,expiry,10006
6957,6,79,2024-12-31 00:00:00,-1,damage,10006
6958,6,88,2025-02-13 00:00:00,-1,expiry,10006
6959,6,68,2025-01-13 00:00:00,-1,employee_meal,10006
6960,6,146,2025-03-06 00:00:00,-1,expiry,10006
6961,6,93,2024-11-30 00:00:00,-1,expiry,10006
6962,6,47,2025-02-23 00:00:00,-1,damage,10006
6963,6,159,2025-04-24 00:00:00,-2,damage,10006
6964,6,197,2025-01-16 00:00:00,-1,employee_meal,10006
6965,6,147,2024-11-12 00:00:00,-1,damage,10006
6966,6,73,2025-01-29 00:00:00,-1,other,10006
6967,6,177,2025-04-02 00:00:00,-1,damage,10006
6968,6,189,2024-11-07 00:00:00,-1,transfer_out,10006
6969,6,62,2025-04-15 00:00:00,-1,damage,10006
6970,6,107,2025-04-28 00:00:00,-2,expiry,10006
6971,6,54,2025-04-04 00:00:00,-3,damage,10006
6972,6,144,2025-03-31 00:00:00,-1,transfer_out,10006
6973,6,39,2025-01-11 00:00:00,-3,transfer_out,10006
6974,6,30,2025-03-20 00:00:00,-1,expiry,10006
6975,6,132,2025-03-19 00:00:00,-1,damage,10006
6976,6,171,2025-02-16 00:00:00,-2,damage,10006
6977,6,13,2025-01-14 00:00:00,-1,expiry,10006
6978,6,24,2024-11-03 00:00:00,-1,damage,10006
6979,6,49,2025-01-06 00:00:00,-1,damage,10006
6980,6,193,2025-02-08 00:00:00,-1,expiry,10006
6981,6,154,2025-03-12 00:00:00,-1,expiry,10006
6982,6,123,2024-12-13 00:00:00,-3,damage,10006
6983,6,82,2024-11-30 00:00:00,-1,expiry,10006
6984,6,57,2025-04-17 00:00:00,-1,employee_meal,10006
6985,6,49,2025-03-13 00:00:00,-2,expiry,10006
6986,6,117,2024-12-08 00:00:00,-1,expiry,10006
6987,6,189,2025-01-23 00:00:00,-1,expiry,10006
6988,6,33,2025-01-17 00:00:00,-2,damage,10006
6989,6,138,2025-03-21 00:00:00,-1,other,10006
6990,6,125,2025-03-26 00:00:00,-1,damage,10006
6991,6,147,2025-04-07 00:00:00,-1,expiry,10006
6992,6,135,2024-11-30 00:00:00,-2,damage,10006
6993,6,49,2025-01-19 00:00:00,-3,transfer_out,10006
6994,6,18,2025-04-24 00:00:00,-1,expiry,10006
6995,6,188,2024-11-27 00:00:00,-2,damage,10006
6996,6,68,2025-04-02 00:00:00,-1,expiry,10006
6997,6,94,2025-01-31 00:00:00,-1,expiry,10006
6998,6,95,2025-04-13 00:00:00,-1,expiry,10006
6999,6,159,2025-02-10 00:00:00,-1,expiry,10006
7000,6,63,2025-03-12 00:00:00,-1,damage,10006
7001,6,148,2025-03-19 00:00:00,-1,employee_meal,10006
7002,6,148,2025-02-02 00:00:00,-1,damage,10006
7003,6,61,2025-02-28 00:00:00,-2,expiry,10006
7004,6,126,2025-03-21 00:00:00,-2,expiry,10006
7005,6,46,2025-04-27 00:00:00,-1,employee_meal,10006
7006,6,137,2025-04-27 00:00:00,-2,transfer_out,10006
7007,6,22,2025-04-26 00:00:00,-1,damage,10006
7008,6,135,2024-11-30 00:00:00,-2,damage,10006
7009,6,41,2025-04-30 00:00:00,-2,employee_meal,10006
7010,6,63,2025-04-19 00:00:00,-1,expiry,10006
7011,6,165,2025-03-14 00:00:00,-1,transfer_out,10006
7012,6,117,2025-03-16 00:00:00,-1,damage,10006
7013,6,191,2025-02-17 00:00:00,-2,employee_meal,10006
7014,6,16,2024-11-09 00:00:00,-1,employee_meal,10006
7015,6,48,2024-11-26 00:00:00,-1,employee_meal,10006
7016,6,93,2025-01-06 00:00:00,-1,other,10006
7017,6,180,2025-01-20 00:00:00,-1,expiry,10006
7018,6,87,2025-02-10 00:00:00,-3,employee_meal,10006
7019,6,131,2025-01-11 00:00:00,-1,employee_meal,10006
7020,6,199,2025-04-05 00:00:00,-1,expiry,10006
7021,6,189,2025-01-06 00:00:00,-6,transfer_out,10006
7022,6,181,2025-04-20 00:00:00,-1,expiry,10006
7023,6,49,2025-01-16 00:00:00,-1,expiry,10006
7024,6,98,2024-12-11 00:00:00,-1,expiry,10006
7025,6,164,2025-01-14 00:00:00,-1,damage,10006
7026,6,5,2025-04-25 00:00:00,-1,employee_meal,10006
7027,6,120,2025-04-20 00:00:00,-1,employee_meal,10006
7028,6,58,2025-04-04 00:00:00,-1,transfer_out,10006
7029,6,84,2025-03-05 00:00:00,-1,employee_meal,10006
7030,6,125,2025-03-17 00:00:00,-2,expiry,10006
7031,6,155,2024-11-08 00:00:00,-3,damage,10006
7032,6,190,2024-12-06 00:00:00,-1,expiry,10006
7033,6,73,2025-04-05 00:00:00,-2,transfer_out,10006
7034,6,176,2025-02-08 00:00:00,-3,damage,10006
7035,6,59,2025-04-05 00:00:00,-3,damage,10006
7036,6,108,2024-12-06 00:00:00,-1,damage,10006
7037,6,102,2025-03-04 00:00:00,-2,expiry,10006
7038,6,196,2025-03-05 00:00:00,-3,transfer_out,10006
7039,6,47,2025-01-12 00:00:00,-3,damage,10006
7040,6,89,2024-12-13 00:00:00,-3,other,10006
7041,6,171,2025-03-11 00:00:00,-2,expiry,10006
7042,6,121,2025-04-13 00:00:00,-1,transfer_out,10006
7043,6,82,2024-12-18 00:00:00,-1,transfer_out,10006
7044,6,164,2025-02-09 00:00:00,-1,damage,10006
7045,6,3,2024-12-20 00:00:00,-6,employee_meal,10006
7046,6,92,2024-11-29 00:00:00,-2,transfer_out,10006
7047,6,36,2025-01-01 00:00:00,-1,damage,10006
7048,6,186,2025-01-01 00:00:00,-3,employee_meal,10006
7049,6,5,2025-01-27 00:00:00,-1,damage,10006
7050,6,112,2025-01-17 00:00:00,-1,damage,10006
7051,6,84,2025-01-27 00:00:00,-2,damage,10006
7052,6,180,2025-02-23 00:00:00,-1,expiry,10006
7053,6,143,2025-01-06 00:00:00,-1,transfer_out,10006
7054,6,106,2025-01-14 00:00:00,-1,employee_meal,10006
7055,6,168,2024-11-28 00:00:00,-1,expiry,10006
7056,6,165,2025-03-09 00:00:00,-2,other,10006
7057,6,55,2025-02-07 00:00:00,-2,damage,10006
7058,6,55,2024-11-13 00:00:00,-1,employee_meal,10006
7059,6,16,2025-04-27 00:00:00,-1,transfer_out,10006
7060,6,60,2025-02-03 00:00:00,-2,expiry,10006
7061,6,46,2025-01-20 00:00:00,-2,damage,10006
7062,6,113,2024-12-22 00:00:00,-2,expiry,10006
7063,6,68,2025-01-13 00:00:00,-1,damage,10006
7064,6,103,2025-02-04 00:00:00,-2,expiry,10006
7065,6,162,2025-04-13 00:00:00,-1,damage,10006
7066,6,118,2024-12-29 00:00:00,-1,damage,10006
7067,6,187,2024-11-12 00:00:00,-2,damage,10006
7068,6,7,2024-11-11 00:00:00,-1,damage,10006
7069,6,62,2024-11-13 00:00:00,-1,expiry,10006
